task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__mmsi,taskinfo__month,taskinfo__vesselType,taskinfo__year
0,2016-05-13T04:23:12.534801,6189,"{""mmsi"": ""228282000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228282000,4,trawler,2015
0,2016-05-13T04:23:12.661590,6190,"{""mmsi"": ""228282000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228282000,5,trawler,2015
0,2016-05-13T04:23:12.787765,6191,"{""mmsi"": ""228282000"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228282000,6,trawler,2015
0,2016-05-13T04:23:12.916886,6192,"{""mmsi"": ""228282000"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228282000,7,trawler,2015
0,2016-05-13T04:23:13.047523,6193,"{""mmsi"": ""247121880"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247121880,4,trawler,2015
0,2016-05-13T04:23:13.201607,6194,"{""mmsi"": ""247121880"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247121880,5,trawler,2015
0,2016-05-13T04:23:13.334610,6195,"{""mmsi"": ""247121880"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247121880,6,trawler,2015
0,2016-05-13T04:23:13.471489,6196,"{""mmsi"": ""247121880"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247121880,7,trawler,2015
0,2016-05-13T04:23:13.648554,6197,"{""mmsi"": ""224020170"", ""month"": ""1"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224020170,1,longliner,2015
0,2016-05-13T04:23:13.796016,6198,"{""mmsi"": ""224020170"", ""month"": ""2"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224020170,2,longliner,2015
0,2016-05-13T04:23:13.930613,6199,"{""mmsi"": ""224020170"", ""month"": ""5"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224020170,5,longliner,2015
0,2016-05-13T04:23:14.061370,6200,"{""mmsi"": ""224020170"", ""month"": ""6"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224020170,6,longliner,2015
0,2016-05-13T04:23:14.189684,6201,"{""mmsi"": ""224020170"", ""month"": ""7"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224020170,7,longliner,2015
0,2016-05-17T23:28:48.347504,6202,"{""mmsi"": ""227579000"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227579000,1,trawler,2015
0,2016-05-17T23:28:51.487921,6203,"{""mmsi"": ""227579000"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227579000,2,trawler,2015
0,2016-05-17T23:28:54.624513,6204,"{""mmsi"": ""227579000"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227579000,3,trawler,2015
0,2016-05-17T23:28:57.757157,6205,"{""mmsi"": ""227579000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227579000,4,trawler,2015
0,2016-05-17T23:29:00.887903,6206,"{""mmsi"": ""227579000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227579000,5,trawler,2015
0,2016-05-17T23:29:04.015190,6207,"{""mmsi"": ""227579000"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227579000,6,trawler,2015
0,2016-05-17T23:29:07.147263,6208,"{""mmsi"": ""227579000"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227579000,7,trawler,2015
0,2016-05-17T23:29:10.281264,6209,"{""mmsi"": ""227579000"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227579000,8,trawler,2015
0,2016-05-17T23:29:13.426102,6210,"{""mmsi"": ""227579000"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227579000,9,trawler,2015
0,2016-05-17T23:29:16.555276,6211,"{""mmsi"": ""227579000"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227579000,10,trawler,2015
0,2016-05-17T23:29:19.728092,6212,"{""mmsi"": ""227579000"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227579000,11,trawler,2015
0,2016-05-17T23:29:22.857387,6213,"{""mmsi"": ""227579000"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227579000,12,trawler,2015
0,2016-05-17T23:29:25.991515,6214,"{""mmsi"": ""431802000"", ""month"": ""1"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,431802000,1,longliner,2015
0,2016-05-17T23:29:29.121020,6215,"{""mmsi"": ""431802000"", ""month"": ""2"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,431802000,2,longliner,2015
0,2016-05-17T23:29:32.251699,6216,"{""mmsi"": ""431802000"", ""month"": ""3"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,431802000,3,longliner,2015
0,2016-05-17T23:29:35.389527,6217,"{""mmsi"": ""431802000"", ""month"": ""4"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,431802000,4,longliner,2015
0,2016-05-17T23:29:38.517746,6218,"{""mmsi"": ""431802000"", ""month"": ""5"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,431802000,5,longliner,2015
0,2016-05-17T23:29:41.644753,6219,"{""mmsi"": ""431802000"", ""month"": ""6"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,431802000,6,longliner,2015
0,2016-05-17T23:29:44.780058,6220,"{""mmsi"": ""431802000"", ""month"": ""7"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,431802000,7,longliner,2015
0,2016-05-17T23:29:47.910915,6221,"{""mmsi"": ""431802000"", ""month"": ""8"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,431802000,8,longliner,2015
0,2016-05-17T23:29:51.045030,6222,"{""mmsi"": ""431802000"", ""month"": ""9"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,431802000,9,longliner,2015
0,2016-05-17T23:29:54.175997,6223,"{""mmsi"": ""431802000"", ""month"": ""10"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,431802000,10,longliner,2015
0,2016-05-17T23:29:57.302866,6224,"{""mmsi"": ""431802000"", ""month"": ""11"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,431802000,11,longliner,2015
0,2016-05-17T23:30:00.428613,6225,"{""mmsi"": ""431802000"", ""month"": ""12"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,431802000,12,longliner,2015
0,2016-05-17T23:30:03.558870,6226,"{""mmsi"": ""225019240"", ""month"": ""3"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,225019240,3,longliner,2015
0,2016-05-17T23:30:06.712706,6227,"{""mmsi"": ""225019240"", ""month"": ""4"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,225019240,4,longliner,2015
0,2016-05-17T23:30:09.837645,6228,"{""mmsi"": ""225019240"", ""month"": ""5"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,225019240,5,longliner,2015
0,2016-05-17T23:30:12.966122,6229,"{""mmsi"": ""225019240"", ""month"": ""6"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,225019240,6,longliner,2015
0,2016-05-17T23:30:16.095502,6230,"{""mmsi"": ""225019240"", ""month"": ""10"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,225019240,10,longliner,2015
0,2016-05-17T23:30:19.220717,6231,"{""mmsi"": ""367064000"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,367064000,1,trawler,2015
0,2016-05-17T23:30:22.350943,6232,"{""mmsi"": ""367064000"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,367064000,2,trawler,2015
0,2016-05-17T23:30:25.478991,6233,"{""mmsi"": ""367064000"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,367064000,3,trawler,2015
0,2016-05-17T23:30:28.643375,6234,"{""mmsi"": ""367064000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,367064000,4,trawler,2015
0,2016-05-17T23:30:31.772280,6235,"{""mmsi"": ""367064000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,367064000,5,trawler,2015
0,2016-05-17T23:30:34.906012,6236,"{""mmsi"": ""367064000"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,367064000,6,trawler,2015
0,2016-05-17T23:30:38.034393,6237,"{""mmsi"": ""367064000"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,367064000,7,trawler,2015
0,2016-05-17T23:30:41.163892,6238,"{""mmsi"": ""367064000"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,367064000,8,trawler,2015
0,2016-05-17T23:30:44.286841,6239,"{""mmsi"": ""367064000"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,367064000,9,trawler,2015
0,2016-05-17T23:30:47.415355,6240,"{""mmsi"": ""367064000"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,367064000,10,trawler,2015
0,2016-05-17T23:30:50.543179,6241,"{""mmsi"": ""367064000"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,367064000,11,trawler,2015
0,2016-05-17T23:30:53.670169,6242,"{""mmsi"": ""367064000"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,367064000,12,trawler,2015
0,2016-05-17T23:30:56.795537,6243,"{""mmsi"": ""228380000"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228380000,1,trawler,2015
0,2016-05-17T23:30:59.933094,6244,"{""mmsi"": ""228380000"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228380000,2,trawler,2015
0,2016-05-17T23:31:03.064510,6245,"{""mmsi"": ""228380000"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228380000,3,trawler,2015
0,2016-05-17T23:31:06.197881,6246,"{""mmsi"": ""228380000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228380000,4,trawler,2015
0,2016-05-17T23:31:09.329063,6247,"{""mmsi"": ""228380000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228380000,5,trawler,2015
0,2016-05-17T23:31:12.462097,6248,"{""mmsi"": ""228380000"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228380000,6,trawler,2015
0,2016-05-17T23:31:15.590536,6249,"{""mmsi"": ""228380000"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228380000,7,trawler,2015
0,2016-05-17T23:31:18.721253,6250,"{""mmsi"": ""228380000"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228380000,8,trawler,2015
0,2016-05-17T23:31:21.851416,6251,"{""mmsi"": ""228380000"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228380000,9,trawler,2015
0,2016-05-17T23:31:24.981607,6252,"{""mmsi"": ""228380000"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228380000,10,trawler,2015
0,2016-05-17T23:31:28.124129,6253,"{""mmsi"": ""228380000"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228380000,11,trawler,2015
0,2016-05-17T23:31:31.251275,6254,"{""mmsi"": ""228380000"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228380000,12,trawler,2015
0,2016-05-17T23:31:34.381754,6255,"{""mmsi"": ""271072496"", ""month"": ""9"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,271072496,9,purse_seine,2015
0,2016-05-17T23:31:37.507562,6256,"{""mmsi"": ""271072496"", ""month"": ""10"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,271072496,10,purse_seine,2015
0,2016-05-17T23:31:40.632052,6257,"{""mmsi"": ""271072496"", ""month"": ""11"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,271072496,11,purse_seine,2015
0,2016-05-17T23:31:43.762945,6258,"{""mmsi"": ""271072496"", ""month"": ""12"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,271072496,12,purse_seine,2015
0,2016-05-17T23:31:46.892713,6259,"{""mmsi"": ""227468000"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227468000,1,trawler,2015
0,2016-05-17T23:31:50.024073,6260,"{""mmsi"": ""227468000"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227468000,2,trawler,2015
0,2016-05-17T23:31:53.155421,6261,"{""mmsi"": ""227468000"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227468000,3,trawler,2015
0,2016-05-17T23:31:56.287855,6262,"{""mmsi"": ""227468000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227468000,4,trawler,2015
0,2016-05-17T23:31:59.415286,6263,"{""mmsi"": ""227468000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227468000,5,trawler,2015
0,2016-05-17T23:32:02.552821,6264,"{""mmsi"": ""227468000"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227468000,6,trawler,2015
0,2016-05-17T23:32:05.697301,6265,"{""mmsi"": ""227468000"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227468000,7,trawler,2015
0,2016-05-17T23:32:08.831356,6266,"{""mmsi"": ""227468000"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227468000,8,trawler,2015
0,2016-05-17T23:32:11.961461,6267,"{""mmsi"": ""227468000"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227468000,9,trawler,2015
0,2016-05-17T23:32:15.098445,6268,"{""mmsi"": ""227468000"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227468000,10,trawler,2015
0,2016-05-17T23:32:18.235484,6269,"{""mmsi"": ""227468000"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227468000,11,trawler,2015
0,2016-05-17T23:32:21.363773,6270,"{""mmsi"": ""227468000"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,227468000,12,trawler,2015
0,2016-05-17T23:32:24.495348,6271,"{""mmsi"": ""224047430"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224047430,1,trawler,2015
0,2016-05-17T23:32:27.630319,6272,"{""mmsi"": ""224047430"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224047430,2,trawler,2015
0,2016-05-17T23:32:30.760616,6273,"{""mmsi"": ""224047430"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224047430,3,trawler,2015
0,2016-05-17T23:32:33.896500,6274,"{""mmsi"": ""224047430"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224047430,4,trawler,2015
0,2016-05-17T23:32:37.032486,6275,"{""mmsi"": ""224047430"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224047430,5,trawler,2015
0,2016-05-17T23:32:40.169743,6276,"{""mmsi"": ""224047430"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224047430,6,trawler,2015
0,2016-05-17T23:32:43.295989,6277,"{""mmsi"": ""224047430"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224047430,7,trawler,2015
0,2016-05-17T23:32:46.442925,6278,"{""mmsi"": ""224047430"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224047430,8,trawler,2015
0,2016-05-17T23:32:49.585962,6279,"{""mmsi"": ""224047430"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224047430,9,trawler,2015
0,2016-05-17T23:32:52.724346,6280,"{""mmsi"": ""224047430"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224047430,10,trawler,2015
0,2016-05-17T23:32:55.852991,6281,"{""mmsi"": ""224047430"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224047430,11,trawler,2015
0,2016-05-17T23:32:58.983912,6282,"{""mmsi"": ""224047430"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224047430,12,trawler,2015
0,2016-05-17T23:33:02.115754,6283,"{""mmsi"": ""224014850"", ""month"": ""3"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224014850,3,purse_seine,2015
0,2016-05-17T23:33:05.246511,6284,"{""mmsi"": ""224014850"", ""month"": ""4"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224014850,4,purse_seine,2015
0,2016-05-17T23:33:08.386819,6285,"{""mmsi"": ""224014850"", ""month"": ""5"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224014850,5,purse_seine,2015
0,2016-05-17T23:33:11.521321,6286,"{""mmsi"": ""224014850"", ""month"": ""6"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224014850,6,purse_seine,2015
0,2016-05-17T23:33:14.648458,6287,"{""mmsi"": ""224014850"", ""month"": ""7"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224014850,7,purse_seine,2015
0,2016-05-17T23:33:17.781009,6288,"{""mmsi"": ""224014850"", ""month"": ""8"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224014850,8,purse_seine,2015
0,2016-05-17T23:33:20.911983,6289,"{""mmsi"": ""224014850"", ""month"": ""9"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224014850,9,purse_seine,2015
0,2016-05-17T23:33:24.052366,6290,"{""mmsi"": ""224014850"", ""month"": ""10"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224014850,10,purse_seine,2015
0,2016-05-17T23:33:27.181841,6291,"{""mmsi"": ""224014850"", ""month"": ""11"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224014850,11,purse_seine,2015
0,2016-05-17T23:33:30.311672,6292,"{""mmsi"": ""224014850"", ""month"": ""12"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224014850,12,purse_seine,2015
0,2016-05-17T23:33:33.441121,6293,"{""mmsi"": ""224068340"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224068340,1,trawler,2015
0,2016-05-17T23:33:36.574022,6294,"{""mmsi"": ""224068340"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224068340,2,trawler,2015
0,2016-05-17T23:33:39.705022,6295,"{""mmsi"": ""224068340"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224068340,3,trawler,2015
0,2016-05-17T23:33:42.835364,6296,"{""mmsi"": ""224068340"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224068340,4,trawler,2015
0,2016-05-17T23:33:45.972733,6297,"{""mmsi"": ""224068340"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224068340,5,trawler,2015
0,2016-05-17T23:33:49.248507,6298,"{""mmsi"": ""224068340"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224068340,6,trawler,2015
0,2016-05-17T23:33:52.383264,6299,"{""mmsi"": ""224068340"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224068340,7,trawler,2015
0,2016-05-17T23:33:55.529924,6300,"{""mmsi"": ""224068340"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224068340,8,trawler,2015
0,2016-05-17T23:33:58.663925,6301,"{""mmsi"": ""224068340"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224068340,9,trawler,2015
0,2016-05-17T23:34:01.795366,6302,"{""mmsi"": ""224068340"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224068340,10,trawler,2015
0,2016-05-17T23:34:04.921091,6303,"{""mmsi"": ""224068340"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224068340,12,trawler,2015
0,2016-05-17T23:34:08.061095,6304,"{""mmsi"": ""224992000"", ""month"": ""5"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224992000,5,longliner,2015
0,2016-05-17T23:34:11.189416,6305,"{""mmsi"": ""224992000"", ""month"": ""6"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224992000,6,longliner,2015
0,2016-05-17T23:34:14.322784,6306,"{""mmsi"": ""224992000"", ""month"": ""7"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224992000,7,longliner,2015
0,2016-05-17T23:34:17.447918,6307,"{""mmsi"": ""224992000"", ""month"": ""8"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224992000,8,longliner,2015
0,2016-05-17T23:34:20.575665,6308,"{""mmsi"": ""224992000"", ""month"": ""10"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224992000,10,longliner,2015
0,2016-05-17T23:34:23.707358,6309,"{""mmsi"": ""224992000"", ""month"": ""11"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224992000,11,longliner,2015
0,2016-05-17T23:34:26.842388,6310,"{""mmsi"": ""224992000"", ""month"": ""12"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224992000,12,longliner,2015
